work_id,year,num_authors,author_ids,citations,is_oa,has_grant,issn,quartile,journal_name
W3103557498,2019,3,"A5082961990,A5045997649,A5001126368",2231,True,True,1089778X,Q1,IEEE Transactions on Evolutionary Computation
W3048398081,2020,35,"A5007359437,A5090832160,A5102831073,A5054725825,A5048083028,A5007052582,A5039167366,A5019684712,A5079627292,A5045750184,A5048875588,A5061655044,A5043426917,A5070392787,A5029125902,A5052817365,A5101415929,A5024447718,A5003284354,A5036202060,A5007958036,A5110550722,A5030395937,A5004153918,A5075310418,A5090440378,A5037872890,A5052370286,A5056708974,A5024453577,A5019725601,A5110807979,A5087460030,A5071462078,A5021776590",2230,True,True,03057453,Q1,Journal of Antimicrobial Chemotherapy
W2131487381,2014,7,"A5022882268,A5057998838,A5058587158,A5010439545,A5085584553,A5023422818,A5039560128",2229,True,False,20726694,Q1,Cancers
W3135108774,2021,33,"A5044422433,A5077971497,A5062902438,A5083427047,A5084690770,A5012103026,A5049280992,A5071866090,A5007411844,A5023117088,A5013079189,A5018652821,A5077080413,A5108129325,A5064373676,A5088196506,A5100623040,A5048731424,A5027173936,A5044867785,A5040604700,A5103981304,A5008273580,A5050901753,A5047919216,A5079619000,A5054779890,A5024645589,A5068835941,A5043454608,A5082106258,A5002163035,A5009232210",2229,True,True,10788956,Q1,Nature Medicine
W1993913242,2014,20,"A5084595779,A5034972183,A5010827977,A5047242093,A5066599334,A5061391818,A5039053483,A5006315585,A5037551797,A5102012639,A5052485702,A5033076595,A5072031212,A5002131310,A5113516401,A5012704679,A5054061274,A5075867487,A5038280749,A5069961391",2228,True,False,00928674,Q1,Cell
W2128145324,2015,2,"A5061886572,A5005670630",2228,True,False,21693536,Q1,IEEE Access
W3021644002,2019,2,"A5012301204,A5011062401",2228,True,False,00223808,Q1,Journal of Political Economy
W1900956557,2015,12,"A5031416960,A5056966879,A5032474148,A5021972104,A5066625027,A5017995901,A5084331411,A5046580935,A5065050599,A5023369392,A5069531836,A5004625557",2227,True,False,01406736,Q1,The Lancet
W2047775546,2015,7,"A5015412038,A5017537693,A5100634727,A5072450438,A5103242318,A5042561977,A5032583158",2227,True,False,20411723,Q1,Nature Communications
W2598320237,2017,5,"A5110062251,A5088966095,A5089372170,A5084108666,A5030444201",2227,True,False,09067590,Q1,Ecography
W3119051141,2021,5,"A5023403556,A5075722271,A5091500375,A5057217204,A5039341855",2227,True,False,00457825,Q1,Computer Methods in Applied Mechanics and Engineering
W2142514276,2014,5,"A5068903410,A5086720829,A5032524881,A5055337948,A5085651175",2224,True,False,14744422,Q1,The Lancet Neurology
W2949223833,2017,13,"A5062472542,A5040706536,A5083925073,A5015946177,A5101055207,A5086503378,A5066175261,A5026824413,A5055936203,A5088610920,A5013886149,A5079782789,A5032418986",2224,True,True,1553734X,Q1,PLoS Computational Biology
W3101113424,2015,14,"A5055452365,A5065958779,A5103099866,A5065056176,A5035456557,A5003843624,A5003815646,A5023773680,A5013281341,A5028141204,A5083228966,A5069152800,A5083035542,A5002921938",2224,True,True,21603308,Q1,Physical Review X
W2908815325,2019,3,"A5086963403,A5039116775,A5015919120",2223,False,True,09255273,Q1,International Journal of Production Economics
W3152705473,2021,11,"A5062710712,A5058199013,A5065561426,A5001540431,A5028657341,A5059582018,A5043684388,A5011374778,A5069986121,A5041226897,A5085376143",2223,True,False,00097322,Q1,Circulation
W4239414585,2017,13,"A5107897957,A5001026049,A5028576363,A5013881418,A5072689351,A5000934027,A5026578587,A5019062163,A5060736647,A5071587808,A5028830472,A5028473517,A5102803701",2223,True,False,00097322,Q1,Circulation
W2179653678,2015,16,"A5027001709,A5038200400,A5064796848,A5066814965,A5021660345,A5049393683,A5018412626,A5012312056,A5036806043,A5044874139,A5068341127,A5076028970,A5051653794,A5059128270,A5059807847,A5013993834",2222,True,False,00280836,Q1,Nature
W2217402295,2016,3,"A5009092465,A5112444827,A5075383737",2222,True,False,23765992,Q1,PeerJ Computer Science
W2283564633,2016,6,"A5012023474,A5088219163,A5025365134,A5036647569,A5100627204,A5035298559",2222,False,False,03060012,Q1,Chemical Society Reviews
W2594183968,2017,8,"A5054988040,A5039641760,A5011983540,A5044158176,A5069546508,A5015493289,A5004322104,A5032418986",2221,True,True,20416520,Q1,Chemical Science
W2759147296,2017,4,"A5013848651,A5100423139,A5056638329,A5047596984",2221,False,True,16146832,Q1,Advanced Energy Materials
W2897257410,2018,38,"A5108091276,A5063782332,A5057259657,A5012935635,A5050352306,A5030345805,A5069371710,A5020972596,A5029427375,A5035349497,A5027473390,A5040264565,A5101763641,A5002332962,A5040524465,A5051116984,A5038410780,A5012100313,A5084970166,A5037071859,A5007134530,A5049422009,A5040003610,A5089546135,A5041044837,A5053232907,A5052827797,A5003612950,A5055787764,A5078260985,A5015845118,A5012004491,A5012870549,A5033705370,A5112677199,A5083535850,A5073216705,A5102733391",2221,True,False,01406736,Q1,The Lancet
W4392260510,2017,1,A5009751681,2221,True,False,00349461,Q3,Revista Española de Pedagogía
W2574952845,2017,4,"A5013473290,A5006151881,A5003386165,A5027830035",2220,True,True,10577149,Q1,IEEE Transactions on Image Processing
W2809880805,2018,3,"A5080676506,A5046592071,A5040157529",2220,False,False,22132929,Q1,Journal of environmental chemical engineering
W2932671560,2019,6,"A5055040294,A5013139956,A5033755499,A5037133689,A5015235673,A5107596541",2220,True,False,10614036,Q1,Nature Genetics
W3006930853,2020,21,"A5111951182,A5051629490,A5021113979,A5007002927,A5108747112,A5071571360,A5033698551,A5101445353,A5004864286,A5027231412,A5008946028,A5060114464,A5017728105,A5025554206,A5003405177,A5113263149,A5077520870,A5083058431,A5033494478,A5056387446,A5041912334",2220,True,True,00284793,Q1,New England Journal of Medicine
W2138820253,2014,2,"A5060507426,A5012915348",2219,True,False,1664302X,Q1,Frontiers in Microbiology
W2982216374,2019,22,"A5100366367,A5112118808,A5042189197,A5102009171,A5085083529,A5103873617,A5100381716,A5101521880,A5100711134,A5037438266,A5070127391,A5068650337,A5078980050,A5100731632,A5071791269,A5024191444,A5046949754,A5080847034,A5073855965,A5007755251,A5060144400,A5021547370",2219,True,False,00280836,Q1,Nature
W2421275313,2016,5,"A5076670730,A5023218926,A5073278120,A5014665196,A5023320794",2218,False,True,07248741,Q1,Pharmaceutical Research
W2784327149,2018,4,"A5001293347,A5044279811,A5026400677,A5011980904",2218,True,False,20524463,Q1,Scientific Data
W2614443510,2017,48,"A5000774517,A5014978419,A5070753738,A5001208934,A5100777470,A5003537990,A5017187261,A5038339239,A5052624820,A5082475426,A5109425834,A5041961484,A5019041034,A5001058762,A5036572642,A5112087293,A5004235479,A5002723616,A5011114578,A5076360051,A5012215691,A5036310901,A5034595315,A5065435809,A5029805571,A5064203357,A5019892202,A5042155392,A5036444245,A5057803141,A5033270808,A5011325668,A5002358672,A5040291209,A5019291158,A5091859782,A5091331160,A5013778834,A5037092952,A5053532132,A5037120205,A5060033755,A5046345178,A5068193017,A5004300577,A5090740287,A5102710156,A5033125884",2217,True,False,24734284,Q1,JCO Precision Oncology
W3009037202,2020,12,"A5080108371,A5003701921,A5100347633,A5023891098,A5072977796,A5100398664,A5100627226,A5064554629,A5010502696,A5100461134,A5100743391,A5012813781",2217,True,False,22150366,Q1,The Lancet Psychiatry
W2885288681,2018,2,"A5019681841,A5001871446",2216,True,False,16103653,Q1,Environmental Chemistry Letters
W2624317658,2017,10,"A5050256594,A5090798369,A5100660697,A5089218916,A5022897782,A5038425734,A5087672907,A5091059705,A5053752264,A5081564266",2215,True,True,03060012,Q1,Chemical Society Reviews
W4211058570,2014,5,"A5081891438,A5001877676,A5022428430,A5043943607,A5056296011",2215,True,True,00346861,Q1,Reviews of Modern Physics
W1984432465,2015,11,"A5058289619,A5072054932,A5048126918,A5001889186,A5081268430,A5078532153,A5080130750,A5075810423,A5080111491,A5030917995,A5012196164",2214,False,False,00280836,Q1,Nature
W2176950688,2015,6,"A5079425523,A5004895426,A5020076925,A5025657211,A5101661980,A5101430323",2214,False,True,09252312,Q1,Neurocomputing
W2188223075,2015,6,"A5076502944,A5001705723,A5057978685,A5014584828,A5101601078,A5100401298",2214,True,True,00368075,Q1,Science
W2593083124,2017,3,"A5051440169,A5068524151,A5112181215",2214,False,False,01604120,Q1,Environment International
W2947189704,2019,39,"A5024131754,A5032175700,A5073977144,A5078314258,A5029384804,A5076303812,A5101878447,A5021359372,A5050617224,A5000856048,A5025393610,A5057557509,A5101532298,A5022247782,A5065162279,A5109320281,A5111499105,A5008740510,A5006524653,A5108604289,A5050595648,A5085014241,A5001913769,A5024143614,A5075612393,A5031406053,A5037750455,A5004588687,A5033881627,A5006249166,A5035961257,A5026573989,A5052310284,A5085784340,A5057221073,A5066321584,A5051681423,A5056408708,A5008844345",2214,True,False,00280836,Q1,Nature
W2279780730,2016,4,"A5003287995,A5038467843,A5037350735,A5011278600",2213,True,True,13596454,Q1,Acta Materialia
W2793785833,2018,30,"A5039572116,A5084993799,A5051795971,A5086226696,A5001767415,A5072863292,A5003524720,A5067799116,A5100353138,A5078652866,A5009851124,A5065864748,A5046842467,A5100697126,A5090163888,A5070745113,A5101452913,A5112683504,A5036068634,A5046960636,A5004760143,A5044114629,A5025546833,A5101631387,A5084063375,A5012836038,A5030957947,A5091114864,A5029157661,A5100410520",2213,True,False,14657392,Q1,Nature Cell Biology
W2963305465,2016,4,"A5011713946,A5086092571,A5071093940,A5031715686",2213,True,False,0140525X,Q2,Behavioral and Brain Sciences
W3109968655,2020,14,"A5078212100,A5007986983,A5112863983,A5039923030,A5030132286,A5007945612,A5084494477,A5062974421,A5010799071,A5004806621,A5031240802,A5091405613,A5015803626,A5035271366",2213,True,True,01604120,Q1,Environment International
W1972145956,2014,8,"A5029973916,A5065427058,A5028687331,A5001860483,A5022352701,A5077742706,A5084268602,A5049639550",2212,True,False,03051048,Q1,Nucleic Acids Research
W3110668392,2020,19,"A5082112370,A5066187149,A5012980219,A5079473591,A5100419880,A5024983381,A5044260205,A5088065954,A5058819870,A5078976888,A5003053406,A5031577108,A5038999513,A5018042555,A5085064478,A5040703058,A5068215051,A5064788813,A5047015798",2212,True,True,00092665,Q1,Chemical Reviews
W2109485845,2014,10,"A5035471137,A5011803265,A5018401879,A5103739466,A5019040175,A5009933828,A5035295243,A5066707073,A5052980036,A5025711714",2211,True,False,10780432,Q1,Clinical Cancer Research
W2534928601,2016,6,"A5024813240,A5013921862,A5002800600,A5011750802,A5005032516,A5067628877",2211,False,True,21555435,Q1,ACS Catalysis
W2886865853,2018,2,"A5072293527,A5027916227",2211,True,True,00319333,Q1,Physiological Reviews
W1940496428,2015,8,"A5012544601,A5017065961,A5060781355,A5009545356,A5030695205,A5071168971,A5110470937,A5087203701",2210,True,True,09601481,Q1,Renewable Energy
W2801088198,2018,4,"A5024505020,A5033211372,A5064002955,A5043414157",2210,True,True,03051048,Q1,Nucleic Acids Research
W3126061642,2020,27,"A5010761980,A5085849770,A5113834226,A5049914905,A5050653047,A5105886653,A5042840348,A5074320723,A5056200413,A5103833173,A5073246444,A5035194118,A5038348127,A5029567930,A5045647339,A5109487986,A5083348633,A5036250050,A5086267799,A5071070871,A5088860959,A5065775733,A5078383767,A5044802324,A5055214263,A5045276130,A5079018056",2209,True,False,00034819,Q1,Annals of Internal Medicine
W145329232,2016,1,A5036413821,2207,True,False,09596658,Q2,Glycobiology
W2776247479,2017,14,"A5019083727,A5000229807,A5059898426,A5025599829,A5009103078,A5085944814,A5041486628,A5008866393,A5054802858,A5111825553,A5043875322,A5050072571,A5006930769,A5078109993",2207,True,False,07415214,Q1,Journal of Vascular Surgery
W2032166347,2015,25,"A5005315280,A5042796405,A5039052702,A5035062387,A5034626241,A5052633677,A5067650536,A5100901881,A5008864846,A5052938424,A5028046240,A5091886706,A5069035763,A5009482043,A5012671311,A5014104287,A5052264374,A5074054064,A5101814553,A5028140714,A5109331981,A5110023624,A5057824723,A5040750947,A5090259280",2206,True,False,00280836,Q1,Nature
W2068452509,2015,5,"A5112300130,A5084961610,A5027467000,A5009885982,A5030682192",2206,True,False,00280836,Q1,Nature
W2110733697,2015,67,"A5001666794,A5081541213,A5043639555,A5002806453,A5007894032,A5021903478,A5075513235,A5084825453,A5050327769,A5003768783,A5001938844,A5001771666,A5024703688,A5064737410,A5007765460,A5073440750,A5049262839,A5047791204,A5006952690,A5109780213,A5042630628,A5016118935,A5089159272,A5067743417,A5087193824,A5076681069,A5110857818,A5028085559,A5075102218,A5008678419,A5107843124,A5039058455,A5109837238,A5058517274,A5004362368,A5082796931,A5028480812,A5057642620,A5109863611,A5047217066,A5039653690,A5079070411,A5110553098,A5066640503,A5014280780,A5068721693,A5006763036,A5034712041,A5059132544,A5091883415,A5000034477,A5107968838,A5043951848,A5073675082,A5031505042,A5004112428,A5110248372,A5025249336,A5068746352,A5081546040,A5079224143,A5078302229,A5053011724,A5016095791,A5013727186,A5065852623,A5113435275",2206,True,False,00284793,Q1,New England Journal of Medicine
W2156430527,2014,2,"A5038046589,A5007609257",2206,True,False,13646613,Q1,Trends in Cognitive Sciences
W2157891776,2015,4,"A5055806125,A5031634591,A5039681266,A5024726776",2206,False,False,00987484,Q1,JAMA
W2979434443,2019,6,"A5035791019,A5072402610,A5041374470,A5039182500,A5044282024,A5079554237",2206,False,False,01406736,Q1,The Lancet
W1970577444,2014,3,"A5041530719,A5038452125,A5091898546",2205,False,False,14710072,Q1,Nature Reviews Molecular Cell Biology
W2127303481,2014,10,"A5073935114,A5091885910,A5003436229,A5091470163,A5027803715,A5015023162,A5009266250,A5109556145,A5012288079,A5064105551",2205,False,False,17401526,Q1,Nature Reviews Microbiology
W2141442289,2014,11,"A5113885064,A5086949711,A5084076388,A5026097982,A5008173171,A5070824558,A5073421201,A5041262498,A5085491613,A5074846024,A5003684512",2205,False,False,17520894,Q1,Nature Geoscience
W2163235518,2015,3,"A5042407637,A5056371388,A5077506130",2205,False,False,00280836,Q1,Nature
W2885738414,2018,9,"A5051830072,A5077675516,A5057880586,A5108273167,A5103064823,A5033383863,A5101711482,A5050671882,A5064215217",2205,False,False,09598049,Q1,European Journal of Cancer
W2789255992,2018,1,A5012258280,2204,False,False,01681699,Q1,Computers and Electronics in Agriculture
W2573137292,2017,3,"A5101417991,A5004808708,A5100349618",2203,False,False,14327643,Q2,Soft Computing
W2781491230,2018,6,"A5034082929,A5021214129,A5058698761,A5027193458,A5019847457,A5015967274",2203,False,False,17452473,Q1,Nature Physics
W2999458928,2020,3,"A5055689710,A5091432136,A5033065621",2203,False,False,03603199,Q1,International Journal of Hydrogen Energy
W1970290419,2014,2,"A5074656546,A5036353758",2202,True,False,20507526,Q1,Journal of Materials Chemistry C
W2768696376,2017,2,"A5100753305,A5028133110",2202,False,False,0167739X,Q1,Future Generation Computer Systems
W2901504064,2019,8,"A5008945926,A5038172872,A5100734332,A5100345691,A5100383517,A5100702153,A5101738456,A5100398353",2202,False,True,15249050,Q1,IEEE Transactions on Intelligent Transportation Systems
W2924530200,2019,9,"A5019907346,A5066799578,A5078372925,A5043479336,A5036276653,A5013845611,A5050915821,A5061847107,A5034061313",2202,True,False,20411723,Q1,Nature Communications
W2990041408,2019,24,"A5088178599,A5107385450,A5028596081,A5064697305,A5007121755,A5090846902,A5006820907,A5087211784,A5057704753,A5108508460,A5091450277,A5027946288,A5005962138,A5057761387,A5108693789,A5089757931,A5048313601,A5047714811,A5063817865,A5108840577,A5055204234,A5028432965,A5020813615,A5021624793",2202,True,True,00284793,Q1,New England Journal of Medicine
W1875842236,2014,1,A5109065097,2201,False,False,15324435,Q1,Journal of Machine Learning Research
W1990602451,2015,2,"A5072133376,A5085899790",2200,True,True,00368075,Q1,Science
W2148539882,2015,11,"A5004345882,A5087530496,A5033769235,A5059109026,A5058452602,A5004052146,A5026681451,A5051402550,A5074597301,A5009041224,A5074988028",2200,True,False,10298479,Q1,Journal of High Energy Physics
W2316777574,2016,2,"A5087235524,A5027587575",2200,True,False,21650497,Q1,Microbiology Spectrum
W2101353938,2014,29,"A5011976970,A5046983149,A5002254221,A5109216458,A5028086277,A5068636492,A5078646213,A5049434436,A5034364800,A5080284216,A5075200517,A5072705269,A5007607755,A5016708685,A5047310053,A5109730436,A5077546085,A5113230567,A5048928438,A5107430119,A5066857891,A5039398963,A5020944869,A5078480964,A5049353133,A5070595650,A5014673952,A5054933448,A5030331900",2199,True,False,14761122,Q1,Nature Materials
W2282989227,2016,3,"A5090805594,A5028049515,A5034625027",2199,True,True,00092665,Q1,Chemical Reviews
W2785091318,2018,2,"A5009265963,A5056315342",2199,False,False,14741733,Q1,Nature reviews. Immunology
W3020512604,2020,8,"A5101915866,A5076819130,A5101869347,A5023518578,A5101612142,A5101458013,A5057323286,A5100748759",2199,True,False,22962565,Q1,Frontiers in Public Health
W2891660975,2018,10,"A5112337729,A5082953993,A5109294487,A5005126973,A5000136505,A5018566551,A5060425374,A5112036918,A5110143330,A5025111830",2198,True,False,01492195,Q1,MMWR Morbidity and Mortality Weekly Report
W2901519529,2018,68,"A5109234136,A5058392597,A5081239829,A5032253107,A5081409858,A5004128917,A5031989146,A5017111010,A5085651175,A5039005579,A5062680161,A5083598511,A5025222218,A5027472630,A5001101402,A5041157469,A5108091276,A5057326195,A5100749292,A5032372576,A5014800121,A5031889135,A5014567570,A5048309431,A5084511527,A5059896659,A5049783191,A5088103101,A5100455090,A5018175714,A5047104019,A5008847387,A5108302852,A5100606884,A5006757786,A5056631987,A5011259455,A5073338061,A5110587060,A5023116957,A5031904244,A5101537076,A5016565734,A5044936149,A5046133433,A5015111963,A5005897149,A5069511376,A5065723104,A5042067265,A5004750721,A5111619062,A5008329194,A5013572364,A5082962371,A5114036685,A5062229437,A5008989080,A5009887570,A5040157120,A5110469704,A5022769929,A5071042803,A5064939188,A5082936913,A5052615582,A5007119101,A5102733391",2198,True,True,14744422,Q1,The Lancet Neurology
W1837982953,2015,4,"A5002965923,A5068021702,A5056577356,A5064292700",2196,False,False,0167739X,Q1,Future Generation Computer Systems
W2020051588,2014,1,A5011763288,2196,True,False,09359648,Q1,Advanced Materials
W2583396742,2017,18,"A5024349330,A5087423395,A5051815230,A5033574385,A5075242279,A5011646912,A5058414727,A5084063404,A5107117609,A5020003811,A5016016300,A5102815511,A5108709556,A5089578560,A5063218435,A5081595324,A5043670785,A5054680242",2196,False,True,00368075,Q1,Science
W2946372752,2019,4,"A5042301712,A5001562615,A5080728340,A5042026584",2196,True,False,17595045,Q1,Nature Reviews Gastroenterology & Hepatology
W1606925814,2021,4,"A5089345779,A5003847848,A5047440529,A5070641581",2195,True,False,18650929,Q4,Communications in computer and information science
W2605052214,2017,12,"A5103752154,A5110273658,A5101869815,A5082924708,A5063897841,A5078791445,A5017537870,A5057168831,A5022662967,A5103620782,A5031300337,A5078581958",2195,True,True,14795876,Q1,Journal of Translational Medicine
W4206481149,2021,3,"A5035064433,A5056665061,A5024773860",2195,True,True,01406736,Q1,The Lancet
W2588237306,2017,3,"A5074587712,A5056623045,A5054081924",2194,True,False,02508095,Q1,American Journal of Nephrology
W2897109701,2018,12,"A5042148281,A5044634453,A5038037323,A5000502764,A5044834266,A5031321618,A5002261008,A5065505309,A5104285557,A5079840544,A5036721635,A5031831371",2194,True,False,11786973,Q2,Infection and Drug Resistance
W2911487850,2019,38,"A5101812124,A5085171662,A5054693005,A5055671612,A5027293696,A5044557392,A5078032548,A5028579661,A5015614820,A5005794699,A5035037550,A5044140634,A5013839026,A5091597122,A5089456652,A5066436360,A5084175530,A5019063314,A5049892384,A5016515762,A5067198140,A5063267870,A5105818172,A5078132740,A5031084817,A5067261122,A5000655439,A5109938958,A5056201449,A5008775883,A5052411434,A5043145762,A5053035402,A5061802355,A5064741640,A5007752410,A5045289228,A5007623614",2194,True,False,10976256,Q1,Nature Neuroscience
W3015107971,2020,9,"A5063501149,A5067125667,A5071505888,A5076753467,A5087395681,A5065063840,A5007450869,A5087070007,A5073018219",2194,True,False,23524642,Q1,The Lancet Child & Adolescent Health
W3101450547,2016,4,"A5028500163,A5069433244,A5077149719,A5049374079",2194,True,True,1553877X,Q1,IEEE Communications Surveys & Tutorials
W2586691160,2017,7,"A5018127696,A5089339376,A5090028813,A5102922465,A5034815478,A5004761186,A5020057358",2193,True,False,20452322,Q1,Scientific Reports
W2606001457,2017,2,"A5062414007,A5012557712",2193,True,False,17594774,Q1,Nature Reviews Clinical Oncology
W2012251902,2015,21,"A5084134235,A5028048641,A5031298298,A5035718615,A5042699360,A5057666213,A5009219718,A5061082165,A5109472945,A5109145790,A5001293113,A5032534117,A5005560011,A5074015068,A5055324477,A5035627737,A5036806536,A5064884733,A5090508617,A5036631469,A5089532497",2191,True,False,00280836,Q1,Nature
W2623923654,2017,4,"A5082812505,A5102429770,A5024934519,A5035118503",2191,False,True,03601285,Q1,Progress in Energy and Combustion Science
W3093432062,2020,86,"A5006387896,A5056668241,A5068717219,A5048963628,A5068651569,A5012320872,A5040159612,A5071349296,A5054849631,A5063621337,A5025145834,A5055830218,A5070378593,A5075366947,A5084284985,A5066469558,A5061518589,A5008587944,A5041217929,A5061553294,A5041614064,A5063195559,A5079839995,A5069717414,A5010996881,A5003540571,A5090015583,A5072589410,A5032157331,A5036642769,A5062044999,A5036188589,A5013373846,A5007700132,A5068433075,A5033288125,A5011410890,A5061125751,A5041048212,A5068449664,A5039577948,A5037913161,A5021424389,A5003798629,A5088787051,A5033530484,A5023599182,A5091506350,A5010061076,A5041681983,A5022302673,A5075836096,A5047783540,A5109442884,A5049789504,A5060423557,A5052087758,A5031823993,A5080002210,A5049906690,A5045920275,A5021613819,A5043080066,A5065467022,A5046729658,A5067434733,A5051319982,A5026788850,A5019912667,A5022472806,A5017908892,A5014932272,A5009172948,A5046334496,A5100771544,A5074458010,A5085138972,A5055893241,A5084646199,A5059484084,A5027372267,A5073198075,A5035579254,A5069058569,A5002048745,A5025734197",2191,True,True,18663508,Q1,Earth system science data
W2126452774,2015,3,"A5020503237,A5008090105,A5040902914",2190,False,True,00368075,Q1,Science
W2255138985,2016,17,"A5087340009,A5010652735,A5038632518,A5108774298,A5006763108,A5033605698,A5044162769,A5082925023,A5045396379,A5038783487,A5008886933,A5062171528,A5054867399,A5107596541,A5081180580,A5019182420,A5072347906",2190,True,False,00280836,Q1,Nature
W2550324626,2016,26,"A5049450190,A5037624612,A5005498902,A5065710911,A5012885688,A5030333904,A5050516861,A5043819328,A5040760802,A5042993045,A5041746083,A5038832209,A5037231935,A5030917251,A5060918247,A5025085694,A5039246037,A5065265042,A5088924932,A5081814496,A5063266916,A5041285525,A5030207693,A5055133721,A5032761867,A5061593498",2190,True,False,15524450,Q1,Nature Chemical Biology
W3014573995,2020,35,"A5100456299,A5071076841,A5068113511,A5101719122,A5016140099,A5052344563,A5069485801,A5084601239,A5005955092,A5100749829,A5014406956,A5101626695,A5110640640,A5108122366,A5100705618,A5047357981,A5054309071,A5100402117,A5101735221,A5075051424,A5065690282,A5101427550,A5112558944,A5054666288,A5012294390,A5102892241,A5043128000,A5089396610,A5101562187,A5100444349,A5044459845,A5100783681,A5101539418,A5027616349,A5073931873",2190,True,False,00284793,Q1,New England Journal of Medicine
W3134553072,2021,5,"A5101507900,A5100735207,A5021828098,A5035433129,A5083719308",2190,True,False,03666999,Q1,Chinese Medical Journal
W2604697269,2017,3,"A5066603381,A5007926461,A5040935447",2189,True,False,08908567,Q1,Journal of the American Academy of Child & Adolescent Psychiatry
W4360620450,2023,73,"A5048622877,A5025481201,A5072512285,A5081524121,A5057695278,A5061235109,A5017453435,A5008571658,A5050603102,A5018408477,A5078874795,A5019826465,A5057159975,A5033683059,A5041516869,A5056774275,A5045996720,A5049268821,A5068663980,A5067377847,A5067653484,A5015452463,A5000045142,A5104108927,A5006120288,A5113796817,A5083528596,A5032994640,A5112902933,A5070017829,A5007695310,A5044113079,A5065964282,A5103134481,A5112818613,A5062073470,A5080152304,A5001364826,A5086148004,A5075871949,A5075496480,A5109602539,A5107936554,A5090009163,A5033150664,A5108091448,A5086635152,A5082000265,A5070124847,A5067043429,A5114045132,A5074068450,A5035078504,A5006679927,A5080505347,A5108072182,A5074257477,A5072261829,A5034248834,A5011882746,A5006215958,A5061717541,A5056984467,A5060897112,A5042194412,A5101785022,A5114045133,A5108144975,A5065568454,A5008575290,A5109157215,A5064998398,A5060691228",2189,True,False,02684012,Q1,International Journal of Information Management
W1182682356,2015,2,"A5001184211,A5047557432",2187,True,False,22120947,Q1,Weather and Climate Extremes
W2336426693,2016,32,"A5000012464,A5000033522,A5080879027,A5079616465,A5058603045,A5055830218,A5070378593,A5063621337,A5006387896,A5061518589,A5112656951,A5060624662,A5088787051,A5076394811,A5100387855,A5044401413,A5007844563,A5039227078,A5053539657,A5078753250,A5001436451,A5016893899,A5065467022,A5069912221,A5052938731,A5034519074,A5100743067,A5057492548,A5063976189,A5028777562,A5025734197,A5081386757",2187,False,False,1758678X,Q1,Nature Climate Change
W2785768358,2018,4,"A5042039275,A5003552620,A5070749907,A5055238911",2187,True,True,00092665,Q1,Chemical Reviews
W2885770726,2018,5,"A5085282864,A5059581084,A5047144831,A5018447003,A5073592501",2187,True,False,14248220,Q1,Sensors
W3000834295,2020,3,"A5076923408,A5041075370,A5031736334",2187,False,False,00987484,Q1,JAMA
W2317036840,2015,9,"A5100401290,A5020984734,A5100420590,A5086765491,A5047465552,A5001819715,A5019230010,A5019178382,A5000922322",2186,False,True,19360851,Q1,ACS Nano
W1957890759,2015,1,A5073345871,2185,False,False,10497323,Q1,Qualitative Health Research
W2336656712,2016,8,"A5027955775,A5036752858,A5009349672,A5005518920,A5076459388,A5036095832,A5065688806,A5056408708",2185,True,True,00368075,Q1,Science
W2147584524,2014,10,"A5100779393,A5082880166,A5050692023,A5072916702,A5100397725,A5011094561,A5108207690,A5074320996,A5040988291,A5032406954",2184,True,False,01636804,Q1,IEEE Communications Magazine
W2104415072,2014,12,"A5109972940,A5021022035,A5063674308,A5036610114,A5111954530,A5102024068,A5083632547,A5047729879,A5105804643,A5039748898,A5050083654,A5001670387",2183,True,False,00284793,Q1,New England Journal of Medicine
W2111237964,2014,20,"A5049551730,A5073330859,A5090645179,A5102146414,A5033985179,A5101787797,A5089443797,A5070941567,A5042452774,A5088893123,A5056345420,A5108355909,A5054182211,A5044064524,A5020071453,A5020105181,A5103808805,A5044026528,A5087072984,A5024904484",2183,False,False,14702045,Q1,The Lancet Oncology
W2346275821,2016,1,A5027554258,2183,True,False,11782390,Q1,Journal of Multidisciplinary Healthcare
W2015115860,2014,2,"A5061288516,A5060626982",2181,True,False,14710072,Q1,Nature Reviews Molecular Cell Biology
W2105708469,2015,5,"A5047442415,A5010058833,A5032757664,A5077700652,A5010153821",2181,True,False,17545692,Q1,Energy & Environmental Science
W2302970633,2016,25,"A5107117609,A5010009103,A5051815230,A5069803910,A5067205287,A5049133522,A5058471307,A5037486096,A5100343920,A5024591419,A5075242279,A5012487063,A5016016300,A5084063404,A5032199725,A5015251883,A5056257017,A5038216739,A5100443283,A5001195523,A5038544656,A5049550458,A5100770981,A5016063877,A5112329022",2181,True,True,00368075,Q1,Science
W3009951436,2020,24,"A5033642008,A5058408216,A5091865125,A5086360807,A5067075412,A5019810251,A5074369942,A5039063087,A5054460328,A5038776610,A5009311148,A5006220913,A5087722537,A5082076480,A5002739998,A5042933426,A5019234799,A5022201674,A5074464206,A5048647653,A5010630440,A5102996122,A5100647892,A5065848334",2181,True,False,14778939,Q1,Travel Medicine and Infectious Disease
